0.000,0
0.829,73.271
1.007,944.727
1.026,1180.991
1.038,1967.423
1.113,2105.583
1.214,2105.583
1.315,2105.583
1.415,2105.583
1.511,2105.583
1.611,2105.583
1.711,2105.583
1.812,2105.583
1.917,2105.583
2.011,2171.119
2.111,2171.119
2.212,2171.119
2.311,2171.119
2.412,2171.119
2.511,2171.119
2.612,2171.119
2.712,2171.119
2.812,2171.119
2.913,2171.119
3.017,2236.655
3.132,2236.655
3.212,2236.655
3.311,2236.655
3.424,2236.655
3.511,2236.655
3.610,2236.655
3.712,2236.655
3.813,2236.655
3.920,2236.655
4.010,2302.191
4.111,2302.191
4.210,2302.191
4.313,2302.191
4.417,2302.191
4.513,2302.191
4.612,2302.191
4.712,2302.191
4.812,2302.191
4.913,2302.191
5.012,2367.727
5.112,2367.727
5.212,2367.727
5.311,2367.727
5.411,2367.727
5.512,2367.727
5.611,2367.727
5.711,2367.727
5.811,2367.727
5.911,2367.727
6.013,2433.263
6.122,2433.263
6.213,2433.263
6.311,2433.263
6.417,2433.263
6.512,2433.263
6.611,2433.263
6.713,2433.263
6.813,2433.263
6.912,2433.263
7.012,2498.799
7.112,2498.799
7.212,2498.799
7.312,2498.799
7.412,2498.799
7.514,2498.799
7.613,2498.799
7.720,2498.799
7.812,2498.799
7.936,2498.799
8.013,2498.799
8.129,2564.335
8.211,2564.335
8.313,2564.335
8.413,2564.335
8.512,2564.335
8.612,2564.335
8.711,2564.335
8.812,2564.335
8.912,2564.335
9.012,2564.335
9.111,2629.871
9.211,2629.871
9.311,2629.871
9.414,2629.871
9.511,2629.871
9.611,2629.871
9.712,2629.871
9.811,2629.871
9.912,2629.871
10.012,2629.871
10.112,2695.407
10.212,2695.407
10.311,2695.407
10.411,2695.407
10.512,2695.407
10.612,2695.407
10.714,2695.407
10.812,2695.407
10.913,2695.407
11.012,2695.407
11.112,2760.943
11.213,2760.943
11.311,2760.943
11.411,2760.943
11.513,2760.943
11.612,2760.943
11.712,2760.943
11.811,2760.943
11.912,2760.943
12.012,2760.943
12.112,2826.479
12.212,2826.479
12.311,2826.479
12.413,2826.479
12.513,2826.479
12.612,2826.479
12.711,2826.479
12.811,2826.479
12.912,2826.479
13.012,2826.479
13.111,2892.015
13.211,2892.015
13.312,2892.015
13.411,2892.015
13.512,2892.015
13.611,2892.015
13.712,2892.015
13.812,2892.015
13.912,2892.015
14.012,2892.015
14.112,2957.551
14.211,2957.551
14.311,2957.551
14.412,2957.551
14.512,2957.551
14.612,2957.551
14.712,2957.551
14.810,2957.551
14.911,2957.551
15.012,2957.551
15.112,3023.087
15.211,3023.087
15.310,3023.087
15.410,3023.087
15.510,3023.087
15.612,3023.087
15.714,3023.087
15.811,3023.087
15.909,3023.087
16.019,3023.087
16.109,3023.087
16.227,3088.623
16.312,3088.623
16.417,3088.623
16.512,3088.623
16.612,3088.623
16.712,3088.623
16.811,3088.623
16.917,3088.623
17.011,3088.623
17.113,3088.623
17.212,3154.159
17.312,3154.159
17.412,3154.159
17.511,3154.159
17.612,3154.159
17.713,3154.159
17.813,3154.159
17.912,3154.159
18.012,3154.159
18.112,3154.159
18.212,3219.695
18.312,3219.695
18.415,3219.695
18.512,3219.695
18.613,3219.695
18.711,3219.695
18.811,3219.695
18.916,3219.695
19.012,3219.695
19.113,3219.695
19.213,3285.231
19.312,3285.231
19.410,3285.231
19.512,3285.231
19.612,3285.231
19.712,3285.231
19.812,3285.231
19.912,3285.231
20.011,3285.231
20.112,3285.231
20.210,3350.767
20.312,3350.767
20.416,3350.767
20.512,3350.767
20.611,3350.767
20.711,3350.767
20.812,3350.767
20.916,3350.767
21.012,3350.767
21.111,3350.767
21.211,3416.303
21.312,3416.303
21.412,3416.303
21.512,3416.303
21.611,3416.303
21.712,3416.303
21.811,3416.303
21.914,3416.303
22.012,3416.303
22.111,3416.303
22.211,3481.839
22.312,3481.839
22.413,3481.839
22.511,3481.839
22.611,3481.839
22.712,3481.839
22.811,3481.839
22.912,3481.839
23.011,3481.839
23.111,3481.839
23.215,3481.839
23.310,3547.375
23.411,3547.375
23.512,3547.375
23.613,3547.375
23.714,3547.375
23.812,3547.375
23.913,3547.375
24.012,3547.375
24.113,3547.375
24.214,3547.375
24.310,3612.911
24.413,3612.911
24.512,3612.911
24.613,3612.911
24.712,3612.911
24.811,3612.911
24.912,3612.911
25.012,3612.911
25.113,3612.911
25.212,3612.911
25.312,3678.447
25.414,3678.447
25.512,3678.447
25.612,3678.447
25.712,3678.447
25.812,3678.447
25.913,3678.447
26.013,3678.447
26.112,3678.447
26.211,3678.447
26.311,3743.983
26.413,3743.983
26.512,3743.983
26.613,3743.983
26.714,3743.983
26.812,3743.983
26.912,3743.983
27.012,3743.983
27.112,3743.983
27.211,3743.983
27.311,3809.519
27.412,3809.519
27.511,3809.519
27.611,3809.519
27.712,3809.519
27.811,3809.519
27.919,3809.519
28.012,3809.519
28.111,3809.519
28.212,3809.519
28.311,3875.055
28.412,3875.055
28.512,3875.055
28.612,3875.055
28.713,3875.055
28.811,3875.055
28.917,3875.055
29.012,3875.055
29.113,3875.055
29.211,3875.055
29.311,3940.591
29.417,3940.591
29.512,3940.591
29.612,3940.591
29.712,3940.591
29.812,3940.591
29.916,3940.591
30.013,3940.591
30.111,3940.591
30.212,3940.591
30.311,4006.127
30.412,4006.127
30.511,4006.127
30.613,4006.127
30.714,4006.127
30.812,4006.127
30.912,4006.127
31.012,4006.127
31.111,4006.127
31.211,4006.127
31.323,4006.127
