1334849126908	52.50	11.18	-41.32
1334849126908	52.50	11.19	-41.31
1334849238613	67.07	39.85	-27.22
1334849260043	75.67	99.46	23.79
1334849260044	75.67	99.49	23.82
1334849260044	75.67	99.52	23.85
1334849260044	75.67	99.55	23.88
1334849260044	75.67	99.59	23.92
1334849260044	75.67	99.62	23.95
1334849260044	75.67	99.65	23.98
1334849260044	75.67	99.68	24.01
1334849260045	75.67	99.72	24.05
1334849260045	75.67	99.75	24.08
1334849260045	75.67	99.78	24.11
1334849260045	75.67	99.82	24.15
1334849260045	75.67	99.85	24.18
1334849260045	75.67	99.88	24.21
1334849260045	75.67	99.91	24.24
1334849260045	75.67	99.95	24.28
1334849260046	75.67	100.01	24.34
1334849260046	75.67	100.08	24.41
1334849260046	75.67	100.14	24.47
1334849260046	75.67	100.21	24.54
1334849260047	75.67	100.27	24.60
1334849260190	75.56	138.43	62.87
