0.000,0
0.781,1831.223
0.830,2218.807
0.996,2990.239
1.008,2990.239
1.100,2990.239
1.197,2990.239
1.307,2990.239
1.401,2990.239
1.498,3055.775
1.598,3055.775
1.701,3055.775
1.801,3055.775
1.901,3055.775
2.028,3055.775
2.098,3055.775
2.199,3121.311
2.300,3121.311
2.412,3121.311
2.525,3121.311
2.597,3121.311
2.709,3121.311
2.798,3121.311
2.902,3186.847
3.000,3186.847
3.101,3186.847
3.201,3186.847
3.299,3186.847
3.400,3186.847
3.499,3186.847
3.599,3252.383
3.700,3252.383
3.801,3252.383
3.900,3252.383
4.000,3252.383
4.099,3252.383
4.200,3252.383
4.318,3313.199
4.401,3317.919
4.499,3317.919
4.603,3317.919
4.699,3317.919
4.814,3317.919
4.901,3317.919
5.000,3317.919
5.099,3383.455
5.201,3383.455
5.300,3383.455
5.400,3383.455
5.500,3383.455
5.600,3383.455
5.705,3383.455
5.802,3448.991
6.019,3448.991
6.038,3448.991
6.119,3448.991
6.221,3448.991
6.364,3448.991
6.431,3514.527
6.531,3514.527
6.624,3514.527
6.742,3514.527
6.825,3514.527
6.924,3514.527
7.038,3514.527
7.126,3514.527
7.224,3580.063
7.324,3580.063
7.424,3580.063
7.524,3580.063
7.624,3580.063
7.724,3580.063
7.824,3580.063
7.924,3645.599
8.024,3645.599
8.124,3645.599
8.224,3645.599
8.324,3645.599
8.424,3645.599
8.524,3645.599
8.626,3711.135
8.724,3711.135
8.823,3711.135
8.924,3711.135
9.024,3711.135
9.124,3711.135
9.227,3711.135
9.324,3776.671
9.424,3776.671
9.524,3776.671
9.624,3776.671
9.724,3776.671
9.823,3776.671
9.925,3776.671
10.024,3842.207
10.124,3842.207
10.223,3842.207
10.324,3842.207
10.424,3842.207
10.524,3842.207
10.624,3842.207
10.725,3907.743
10.824,3907.743
10.924,3907.743
11.024,3907.743
11.124,3907.743
11.223,3907.743
11.324,3907.743
11.425,3973.279
11.523,3973.279
11.677,3973.279
11.719,3973.279
11.823,3973.279
11.923,3973.279
12.027,3973.279
12.125,4038.815
12.223,4038.815
12.322,4038.815
12.424,4038.815
12.525,4038.815
12.625,4038.815
12.724,4038.815
12.825,4104.351
12.923,4104.351
13.025,4104.351
13.125,4104.351
13.224,4104.351
13.325,4104.351
13.423,4104.351
13.523,4169.887
13.624,4169.887
13.725,4169.887
13.823,4169.887
13.925,4169.887
14.023,4169.887
14.125,4169.887
14.225,4235.423
14.325,4235.423
14.423,4235.423
14.524,4235.423
14.624,4235.423
14.724,4235.423
14.824,4235.423
14.924,4300.959
15.026,4300.959
15.124,4300.959
15.224,4300.959
15.324,4300.959
15.424,4300.959
15.525,4300.959
15.627,4366.495
15.724,4366.495
15.824,4366.495
15.924,4366.495
16.024,4366.495
16.124,4366.495
16.224,4366.495
16.325,4366.495
16.424,4432.031
16.524,4432.031
16.624,4432.031
16.724,4432.031
16.824,4432.031
16.925,4432.031
17.024,4432.031
17.123,4497.567
17.224,4497.567
17.324,4497.567
17.424,4497.567
17.524,4497.567
17.624,4497.567
17.724,4497.567
17.824,4563.103
17.924,4563.103
18.024,4563.103
18.124,4563.103
18.225,4563.103
18.325,4563.103
18.424,4563.103
18.524,4628.639
18.623,4628.639
18.724,4628.639
18.824,4628.639
18.924,4628.639
19.023,4628.639
19.125,4628.639
19.224,4694.175
19.325,4694.175
19.423,4694.175
19.524,4694.175
19.623,4694.175
19.725,4694.175
19.824,4694.175
19.924,4759.711
20.024,4759.711
20.125,4759.711
20.224,4759.711
20.324,4759.711
20.423,4759.711
20.524,4759.711
20.624,4825.247
20.724,4825.247
20.824,4825.247
20.924,4825.247
21.026,4825.247
21.138,4825.247
21.223,4825.247
21.324,4890.783
21.424,4890.783
21.525,4890.783
21.624,4890.783
21.725,4890.783
21.824,4890.783
21.924,4890.783
22.025,4956.319
22.124,4956.319
22.224,4956.319
22.323,4956.319
22.425,4956.319
22.524,4956.319
22.624,4956.319
22.723,5021.855
22.825,5021.855
22.924,5021.855
23.025,5021.855
23.123,5021.855
23.224,5021.855
23.322,5021.855
23.423,5087.391
23.524,5087.391
23.624,5087.391
23.725,5087.391
23.824,5087.391
23.924,5087.391
24.025,5087.391
24.125,5152.927
24.224,5152.927
24.324,5152.927
24.423,5152.927
24.524,5152.927
24.624,5152.927
24.724,5152.927
24.828,5218.463
24.924,5218.463
25.024,5218.463
25.124,5218.463
25.224,5218.463
25.324,5218.463
25.424,5218.463
25.526,5218.463
25.624,5283.999
25.724,5283.999
25.825,5283.999
25.925,5283.999
26.025,5283.999
26.124,5283.999
26.224,5283.999
26.323,5349.535
26.424,5349.535
26.525,5349.535
26.624,5349.535
26.725,5349.535
26.825,5349.535
26.924,5349.535
27.024,5415.071
27.124,5415.071
27.224,5415.071
27.324,5415.071
27.423,5415.071
27.525,5415.071
27.624,5415.071
27.724,5480.607
27.823,5480.607
27.924,5480.607
28.024,5480.607
28.125,5480.607
28.224,5480.607
28.324,5480.607
28.424,5546.143
28.525,5546.143
28.623,5546.143
28.724,5546.143
28.826,5546.143
28.925,5546.143
29.023,5546.143
29.125,5611.679
29.224,5611.679
29.324,5611.679
29.425,5611.679
29.524,5611.679
29.624,5611.679
29.724,5611.679
29.824,5677.215
29.924,5677.215
30.024,5677.215
30.125,5677.215
30.225,5677.215
30.324,5677.215
30.424,5677.215
30.525,5742.751
30.624,5742.751
30.731,5742.751
30.825,5742.751
30.924,5742.751
31.024,5742.751
31.124,5742.751
31.223,5808.287
31.324,5808.287
31.424,5808.287
31.525,5808.287
31.625,5808.287
31.724,5808.287
31.824,5808.287
31.924,5873.823
32.024,5873.823
32.124,5873.823
32.224,5873.823
32.325,5873.823
32.425,5873.823
32.524,5873.823
32.624,5939.359
32.724,5939.359
32.824,5939.359
32.924,5939.359
33.024,5939.359
33.124,5939.359
33.223,5939.359
33.324,6004.895
33.425,6004.895
33.525,6004.895
33.624,6004.895
33.725,6004.895
33.823,6004.895
33.924,6004.895
34.025,6070.431
34.126,6070.431
34.224,6070.431
34.324,6070.431
34.423,6070.431
34.524,6070.431
34.625,6070.431
34.725,6070.431
34.824,6135.967
34.924,6135.967
35.024,6135.967
35.124,6135.967
35.225,6135.967
35.324,6135.967
35.423,6135.967
35.524,6201.503
35.624,6201.503
35.724,6201.503
35.824,6201.503
35.923,6201.503
36.025,6201.503
36.125,6201.503
36.225,6267.039
36.324,6267.039
36.423,6267.039
36.524,6267.039
36.624,6267.039
36.724,6267.039
36.824,6267.039
36.924,6332.575
37.025,6332.575
37.125,6332.575
37.223,6332.575
37.323,6332.575
37.424,6332.575
37.525,6332.575
37.625,6398.111
37.725,6398.111
37.824,6398.111
37.925,6398.111
38.025,6398.111
38.125,6398.111
38.224,6398.111
38.324,6463.647
38.422,6463.647
38.524,6463.647
38.624,6463.647
38.725,6463.647
38.824,6463.647
38.924,6463.647
39.022,6529.183
39.124,6529.183
39.223,6529.183
39.324,6529.183
39.423,6529.183
39.532,6529.183
39.625,6529.183
39.724,6594.719
39.824,6594.719
39.924,6594.719
40.024,6594.719
40.124,6594.719
40.224,6594.719
40.325,6594.719
40.424,6660.255
40.524,6660.255
40.625,6660.255
40.725,6660.255
40.824,6660.255
40.925,6660.255
41.024,6660.255
41.125,6725.791
41.223,6725.791
41.324,6725.791
41.424,6725.791
41.524,6725.791
41.624,6725.791
41.724,6725.791
41.825,6791.327
41.925,6791.327
42.024,6791.327
42.125,6791.327
42.224,6791.327
42.324,6791.327
42.423,6791.327
42.524,6856.863
42.624,6856.863
42.724,6856.863
42.824,6856.863
42.924,6856.863
43.025,6856.863
43.124,6856.863
43.224,6922.399
43.325,6922.399
43.424,6922.399
43.525,6922.399
43.623,6922.399
43.724,6922.399
43.824,6922.399
43.925,6922.399
44.024,6987.935
44.124,6987.935
44.224,6987.935
44.325,6987.935
44.425,6987.935
44.525,6987.935
44.623,6987.935
44.757,7053.471
44.823,7053.471
44.921,7053.471
45.023,7053.471
45.122,7053.471
45.225,7053.471
45.326,7053.471
45.423,7119.007
45.524,7119.007
45.624,7119.007
45.724,7119.007
45.823,7119.007
45.925,7119.007
46.024,7119.007
46.125,7184.543
46.225,7184.543
46.324,7184.543
46.423,7184.543
46.524,7184.543
46.624,7184.543
46.724,7184.543
46.824,7250.079
46.923,7250.079
47.023,7250.079
47.124,7250.079
47.224,7250.079
47.324,7250.079
47.424,7250.079
47.525,7315.615
47.625,7315.615
47.724,7315.615
47.824,7315.615
47.924,7315.615
48.024,7315.615
48.125,7315.615
48.224,7381.151
48.325,7381.151
48.423,7381.151
48.525,7381.151
48.623,7381.151
48.725,7381.151
48.823,7381.151
48.924,7446.687
49.024,7446.687
49.124,7446.687
49.224,7446.687
49.324,7446.687
49.425,7446.687
49.524,7446.687
49.623,7512.223
49.725,7512.223
49.825,7512.223
49.925,7512.223
50.023,7512.223
50.123,7512.223
50.224,7512.223
50.324,7577.759
50.424,7577.759
50.524,7577.759
50.624,7577.759
50.734,7577.759
50.824,7577.759
50.933,7577.759
51.024,7643.295
51.133,7643.295
51.224,7643.295
51.324,7643.295
51.424,7643.295
51.524,7643.295
51.624,7643.295
51.733,7708.831
51.824,7708.831
51.924,7708.831
52.024,7708.831
52.133,7708.831
52.224,7708.831
52.324,7708.831
52.425,7770.081
52.524,7770.081
52.624,7770.081
52.724,7770.081
52.824,7770.081
52.924,7770.081
53.023,7770.081
53.126,7770.081
53.225,7770.081
53.323,7770.081
53.424,7770.081
53.524,7770.081
53.624,7770.081
53.724,7770.081
53.824,7770.081
53.924,7770.081
54.024,7770.081
54.125,7770.081
54.224,7770.081
54.324,7770.081
54.445,7770.081
54.520,7770.081
54.621,7770.081
54.726,7770.081
54.827,7770.081
54.926,7770.081
55.023,7770.081
55.123,7770.081
55.223,7770.081
55.325,7770.081
55.425,7770.081
55.524,7770.081
55.624,7770.081
55.724,7770.081
55.825,7770.081
55.925,7770.081
56.025,7770.081
56.124,7770.081
56.224,7770.081
56.324,7770.081
56.423,7770.081
56.525,7770.081
56.624,7770.081
56.732,7770.081
56.824,7770.081
56.924,7770.081
57.025,7770.081
57.125,7770.081
57.225,7770.081
57.326,7770.081
57.424,7770.081
57.525,7770.081
57.623,7770.081
57.725,7770.081
57.825,7770.081
57.924,7770.081
58.025,7770.081
58.125,7770.081
58.225,7770.081
58.324,7770.081
58.424,7770.081
58.524,7770.081
58.624,7770.081
58.724,7770.081
58.825,7770.081
58.925,7770.081
59.025,7770.081
59.125,7770.081
59.224,7770.081
59.324,7770.081
59.424,7770.081
59.523,7770.081
59.624,7770.081
59.724,7770.081
59.825,7770.081
59.924,7770.081
60.025,7770.081
60.125,7770.081
60.224,7770.081
60.324,7770.081
60.424,7770.081
60.524,7770.081
60.624,7770.081
60.726,7770.081
60.825,7770.081
60.925,7770.081
61.023,7770.081
61.124,7770.081
61.225,7770.081
61.325,7770.081
61.425,7770.081
61.525,7770.081
61.623,7770.081
61.724,7770.081
61.823,7770.081
61.925,7770.081
62.024,7770.081
62.125,7770.081
62.224,7770.081
62.332,7770.081
62.424,7770.081
62.523,7770.081
62.624,7770.081
62.724,7770.081
62.824,7770.081
62.924,7770.081
63.025,7770.081
63.124,7770.081
63.224,7770.081
63.324,7770.081
63.425,7770.081
63.525,7770.081
63.627,7770.081
